IDC;CNPJ Cliente;Desc estab;UF do Cliente;Cod Item Cliente;Desc Item Cliente;Marca Cliente;Cod Item;Desc Item;Marca da resposta;Qtd.;Status;Motivo da Rejeição;Data Inicial;Val. Unit.;Data de Encerramento;Estab;Vendedor;Valor Total;Região;Família;Data Resposta
425874;1,75132E+13;Inst. Mario Penna (Bh/Mg) (Mario Penna);MG;92501;pertuzumabe 420 -  mg fr amp;SEM VINCULO;7,89623E+12;perjeta 420mg;ROCHE;10;Confirmado;;06/06/2025;R$ 14.202,55;11/06/2025;Filial;18132-Farma Pontual;R$ 142.025,50;Sudeste;Medicamentos;06/06/2025
425926;00708923000283;Instituto De Oncologia Do Paraná (Curitiba/Pr) (Oncoville);PR;57305;cabometyx 20 mg comp.;IPSEN FARMACEUTICA LTDA;CABOMETYX 20 MG COM REV CT FR PLAS PEAD OPC X 30;cabometyx;IPSEN FARMACEUTICA LTDA;30;Confirmado;;06/06/2025;R$ 624,68;09/06/2025;Filial;18132-Farma Pontual;R$ 18.740,34;Sul;Medicamentos;06/06/2025
426063;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;18230;etoposido 20mg/ml sol 5ml - 20;SEM VINCULO;;;;0;Perdido;Produto sem estoque;06/06/2025;R$ 0,00;06/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;06/06/2025
426063;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;5642;genuxal 1000mg po ;SEM VINCULO;;;;0;Perdido;Produto sem estoque;06/06/2025;R$ 0,00;06/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;06/06/2025
425808;6,57328E+13;Hosp. Unimed Birigui (Hosp. Unimed);SP;73245;olaparibe 150mg comp.;SEM VINCULO;5,00046E+12;lynparza 150mg;ASTRAZENECA DO BRASIL LTDA;112;Perdido;;06/06/2025;R$ 253,69;09/06/2025;Filial;18132-Farma Pontual;R$ 28.413,04;Sudeste;Medicamentos;06/06/2025
425706;06288135001314;4health - Unimed Três Vales (Utv);MG;2791;toxina botulínica tipo a 500ui;SEM VINCULO;DYSPORT 500 U PO LIOF SOL INJ CT FA VD TRANS;1;IPSEN FARMACEUTICA LTDA;2;Confirmado;;06/06/2025;R$ 2.244,41;06/06/2025;Filial;18132-Farma Pontual;R$ 4.488,82;Sudeste;Dietas enterais;06/06/2025
425706;06288135001314;4health - Unimed Três Vales (Utv);MG;2791;toxina botulínica tipo a 500ui;SEM VINCULO;DYSPORT 500 U PO LIOF SOL INJ CT FA VD TRANS;1;IPSEN FARMACEUTICA LTDA;2;Confirmado;;06/06/2025;R$ 2.244,41;06/06/2025;Filial;18132-Farma Pontual;R$ 4.488,82;Sudeste;Medicamentos;06/06/2025
425743;03315918000541;Unimed Campo Grande (Unimed Cg);MS;99899;synagis 100mg ampola;SEM VINCULO;;;;0;Perdido;Produto sem estoque;06/06/2025;R$ 0,00;09/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Centro-Oeste;Dietas enterais;06/06/2025
425743;03315918000541;Unimed Campo Grande (Unimed Cg);MS;99899;synagis 100mg ampola;SEM VINCULO;;;;0;Perdido;Produto sem estoque;06/06/2025;R$ 0,00;09/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Centro-Oeste;Medicamentos;06/06/2025
425743;03315918000541;Unimed Campo Grande (Unimed Cg);MS;98137;zoladex 3,6mg seringa;ASTRAZENECA DO BRASIL LTDA;7,89621E+12;zoladex 3,6mg depot;ASTRAZENECA DO BRASIL LTDA;40;Confirmado;;06/06/2025;R$ 487,06;09/06/2025;Filial;18132-Farma Pontual;R$ 19.482,40;Centro-Oeste;Dietas enterais;06/06/2025
425743;03315918000541;Unimed Campo Grande (Unimed Cg);MS;98137;zoladex 3,6mg seringa;ASTRAZENECA DO BRASIL LTDA;7,89621E+12;zoladex 3,6mg depot;ASTRAZENECA DO BRASIL LTDA;40;Confirmado;;06/06/2025;R$ 487,06;09/06/2025;Filial;18132-Farma Pontual;R$ 19.482,40;Centro-Oeste;Medicamentos;06/06/2025
424760;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;203160;tecentriq (atezolizumabe) 1200mg/20ml solução injetável;SEM VINCULO;7896226507118DF;tecentriq 1200mg;ROCHE;2;Perdido;;05/06/2025;R$ 27.284,90;05/06/2025;Filial;18132-Farma Pontual;R$ 54.569,80;Sul;Dietas enterais;05/06/2025
425100;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;12371;dimenidrinato+piridoxina 10ml;COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S A ;7,89609E+12;dramin b6 dl iv 10ml x 100 amp hosp;COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S A ;100;Perdido;;05/06/2025;R$ 7,72;06/06/2025;Filial;18132-Farma Pontual;R$ 771,86;Sul;Medicamentos;06/06/2025
425265;1,24427E+13;Hosp. Unimed Maceió (Maceió/Al) (Unimed Maceio);AL;7852;tocilizumabe 20mg/ml, sol inj, fra 4ml;ROCHE;7896226505879DF;actemra;ROCHE;1;Perdido;;05/06/2025;R$ 936,70;10/06/2025;Filial;18132-Farma Pontual;R$ 936,70;Nordeste;Medicamentos;06/06/2025
425265;1,24427E+13;Hosp. Unimed Maceió (Maceió/Al) (Unimed Maceio);AL;7853;tocilizumabe 20mg/ml, sol inj, fra 10ml;ROCHE;7896226505879DF;actemra;ROCHE;2;Perdido;;05/06/2025;R$ 2.431,78;10/06/2025;Filial;18132-Farma Pontual;R$ 4.863,56;Nordeste;Medicamentos;06/06/2025
425228;5,98478E+13;Austa Clínicas (Austa Clinicas);SP;418196;dysport 500 u po liof sol inj ct fa vd trans;SEM VINCULO;DYSPORT 500 U PO LIOF SOL INJ CT FA VD TRANS;1;IPSEN FARMACEUTICA LTDA;3;Confirmado;;05/06/2025;R$ 2.242,02;06/06/2025;Filial;18132-Farma Pontual;R$ 6.726,06;Sudeste;Medicamentos;05/06/2025
425200;08680639000681;Hosp. Unimed João Pessoa (João Pessoa/Pb) (Cac);PB;68161;jemperli 500mg/ml frasco-ampola 10ml;SEM VINCULO;7,89602E+12;jemperli 1fa 10ml 50mg/ml inj;GSK OTC;1;Perdido;;05/06/2025;R$ 31.647,67;05/06/2025;Filial;18132-Farma Pontual;R$ 31.647,67;Nordeste;Medicamentos;05/06/2025
425136;4,4456E+13;Unimed Bauru (Clinica);SP;3889;toxina botulinica tipo a 500 ui - dysport;SEM VINCULO;DYSPORT 500 U PO LIOF SOL INJ CT FA VD TRANS;1;IPSEN FARMACEUTICA LTDA;6;Confirmado;;05/06/2025;R$ 2.020,35;05/06/2025;Filial;18132-Farma Pontual;R$ 12.122,10;Sudeste;Materiais de Laboratório e Banco de Sangue;05/06/2025
425136;4,4456E+13;Unimed Bauru (Clinica);SP;3889;toxina botulinica tipo a 500 ui - dysport;SEM VINCULO;DYSPORT 500 U PO LIOF SOL INJ CT FA VD TRANS;1;IPSEN FARMACEUTICA LTDA;6;Confirmado;;05/06/2025;R$ 2.020,35;05/06/2025;Filial;18132-Farma Pontual;R$ 12.122,10;Sudeste;Materiais Odontológicos;05/06/2025
425136;4,4456E+13;Unimed Bauru (Clinica);SP;3889;toxina botulinica tipo a 500 ui - dysport;SEM VINCULO;DYSPORT 500 U PO LIOF SOL INJ CT FA VD TRANS;1;IPSEN FARMACEUTICA LTDA;6;Confirmado;;05/06/2025;R$ 2.020,35;05/06/2025;Filial;18132-Farma Pontual;R$ 12.122,10;Sudeste;Materiais Médicos;05/06/2025
425136;4,4456E+13;Unimed Bauru (Clinica);SP;3889;toxina botulinica tipo a 500 ui - dysport;SEM VINCULO;DYSPORT 500 U PO LIOF SOL INJ CT FA VD TRANS;1;IPSEN FARMACEUTICA LTDA;6;Confirmado;;05/06/2025;R$ 2.020,35;05/06/2025;Filial;18132-Farma Pontual;R$ 12.122,10;Sudeste;Dietas enterais;05/06/2025
425136;4,4456E+13;Unimed Bauru (Clinica);SP;3889;toxina botulinica tipo a 500 ui - dysport;SEM VINCULO;DYSPORT 500 U PO LIOF SOL INJ CT FA VD TRANS;1;IPSEN FARMACEUTICA LTDA;6;Confirmado;;05/06/2025;R$ 2.020,35;05/06/2025;Filial;18132-Farma Pontual;R$ 12.122,10;Sudeste;Medicamentos;05/06/2025
425136;4,4456E+13;Unimed Bauru (Clinica);SP;3889;toxina botulinica tipo a 500 ui - dysport;SEM VINCULO;DYSPORT 500 U PO LIOF SOL INJ CT FA VD TRANS;1;IPSEN FARMACEUTICA LTDA;6;Confirmado;;05/06/2025;R$ 2.020,35;05/06/2025;Filial;18132-Farma Pontual;R$ 12.122,10;Sudeste;Gêneros Alimentícios;05/06/2025
425329;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;25440;tiotropio brometo 2,5mcg dose;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
425329;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;52031;omeprazol magnesio 20mg comp;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
425329;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;37670;olanzapina 2,5mg comp** rev;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
425329;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;39751;oxcarbazepina suspensao**;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
425329;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;93187;racecadotrila 30mg envelope;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
425107;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;107364;insulina asparte 100u/ml sol inj 10ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
425107;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;229;mesalazina 400mg comp;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
425054;1,65132E+13;Unimed Belo Horizonte - Mv Soul (Cd Unimed Bh);MG;34517;niraparibe 100mg cap;SEM VINCULO;7,89602E+12;zejula 100mg;GSK OTC;224;Perdido;;05/06/2025;R$ 390,24;05/06/2025;Filial;18132-Farma Pontual;R$ 87.413,72;Sudeste;Medicamentos;05/06/2025
425329;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;17519;valsartana 80mg comp;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
424896;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;40139;octreotida 0,5mg amp. 1ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Materiais de Laboratório e Banco de Sangue;05/06/2025
424896;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;40139;octreotida 0,5mg amp. 1ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Dietas enterais;05/06/2025
424896;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;40139;octreotida 0,5mg amp. 1ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
424896;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;47341;água destilada estéril fr. 250ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Materiais de Laboratório e Banco de Sangue;05/06/2025
424896;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;47341;água destilada estéril fr. 250ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Dietas enterais;05/06/2025
424896;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;539;adenosina 3mg/ml amp. 2ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Materiais de Laboratório e Banco de Sangue;05/06/2025
424896;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;539;adenosina 3mg/ml amp. 2ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Dietas enterais;05/06/2025
424896;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;539;adenosina 3mg/ml amp. 2ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
424896;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;47341;água destilada estéril fr. 250ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
424938;8,70966E+13;Unimed Porto Alegre (Caf - Unimed);RS;600774;amoxicilina 1g/clav potassio 200mg inj;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;05/06/2025
424885;1,66765E+13;Rede Mater Dei Saúde (S Agostin);MG;325;fentanila 0,5mg (0,05mg/ml) fa 10ml inj - fentanil;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Medicamentos;05/06/2025
424885;1,66765E+13;Rede Mater Dei Saúde (S Agostin);MG;1920;diclofenaco sodico 50mg comp rev lib retard - voltaren;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Dietas enterais;05/06/2025
424885;1,66765E+13;Rede Mater Dei Saúde (S Agostin);MG;1920;diclofenaco sodico 50mg comp rev lib retard - voltaren;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Medicamentos;05/06/2025
424885;1,66765E+13;Rede Mater Dei Saúde (S Agostin);MG;325;fentanila 0,5mg (0,05mg/ml) fa 10ml inj - fentanil;SEM VINCULO;;;;0;Perdido;Produto sem estoque;05/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Dietas enterais;05/06/2025
424777;7,67672E+13;Unimed Maringá (Ciasu Unimed);PR;13492;goserelina 10,8mg depot seringa ;ASTRAZENECA DO BRASIL LTDA;7,89621E+12;zoladex la 10,8mg;ASTRAZENECA DO BRASIL LTDA;4;Perdido;;05/06/2025;R$ 1.060,07;05/06/2025;FILIAL;18132-Farma Pontual;R$ 4.240,28;Sul;Medicamentos;05/06/2025
424760;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;191111;perjeta (pertuzumabe) 420mg/14ml solução injetável;ROCHE;7,89623E+12;perjeta 420mg;ROCHE;3;Perdido;;05/06/2025;R$ 15.557,69;05/06/2025;Filial;18132-Farma Pontual;R$ 46.673,07;Sul;Dietas enterais;05/06/2025
424760;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;191111;perjeta (pertuzumabe) 420mg/14ml solução injetável;ROCHE;7,89623E+12;perjeta 420mg;ROCHE;3;Perdido;;05/06/2025;R$ 15.557,69;05/06/2025;Filial;18132-Farma Pontual;R$ 46.673,07;Sul;Medicamentos;05/06/2025
424760;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;180355;kadcyla (trastuzumabe entansina) 160mg pó para solução injetável ;SEM VINCULO;7,89623E+12;kadcyla 160mg;ROCHE;3;Perdido;;05/06/2025;R$ 14.888,77;05/06/2025;Filial;18132-Farma Pontual;R$ 44.666,31;Sul;Dietas enterais;05/06/2025
424760;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;180355;kadcyla (trastuzumabe entansina) 160mg pó para solução injetável ;SEM VINCULO;7,89623E+12;kadcyla 160mg;ROCHE;3;Perdido;;05/06/2025;R$ 14.888,77;05/06/2025;Filial;18132-Farma Pontual;R$ 44.666,31;Sul;Medicamentos;05/06/2025
424760;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;203160;tecentriq (atezolizumabe) 1200mg/20ml solução injetável;SEM VINCULO;7896226507118DF;tecentriq 1200mg;ROCHE;2;Perdido;;05/06/2025;R$ 27.284,90;05/06/2025;Filial;18132-Farma Pontual;R$ 54.569,80;Sul;Medicamentos;05/06/2025
424760;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;10630;zoladex (gosserrelina) 3,6mg depot - pronto uso ;SEM VINCULO;5,00046E+12;zoladex 3,6mg;ASTRAZENECA DO BRASIL LTDA;10;Confirmado;;05/06/2025;R$ 445,87;05/06/2025;Filial;18132-Farma Pontual;R$ 4.458,70;Sul;Dietas enterais;05/06/2025
424760;7,65622E+13;Hospital Nossa Sra. Das Graças (Curitiba/Pr) (Hsng);PR;10630;zoladex (gosserrelina) 3,6mg depot - pronto uso ;SEM VINCULO;5,00046E+12;zoladex 3,6mg;ASTRAZENECA DO BRASIL LTDA;10;Confirmado;;05/06/2025;R$ 445,87;05/06/2025;Filial;18132-Farma Pontual;R$ 4.458,70;Sul;Medicamentos;05/06/2025
424004;7,6708E+13;Centro De Oncologia Do Paraná (Cop - Oncoville);PR;51251;faslodex 250mg/5ml;SEM VINCULO;8,90115E+12;fulvestranto 250mg/2ml;ACCORD FARMACEUTICA LTDA;1;Perdido;;04/06/2025;R$ 200,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 200,00;Sul;Medicamentos;04/06/2025
424476;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;12371;dimenidrinato+piridoxina 10ml;COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S A ;7,89609E+12;dramin b6 dl iv 10ml x 100 amp hosp;COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S A ;600;Perdido;;04/06/2025;R$ 7,72;12/06/2025;Filial;18132-Farma Pontual;R$ 4.631,16;Sul;Medicamentos;06/06/2025
424745;1,66765E+13;Rede Mater Dei Saúde (Contorno);MG;1895;etoposideo 100mg (20mg/ml) fa 5ml inj - eposido;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Dietas enterais;05/06/2025
424745;1,66765E+13;Rede Mater Dei Saúde (Contorno);MG;1895;etoposideo 100mg (20mg/ml) fa 5ml inj - eposido;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Medicamentos;05/06/2025
424329;8,86257E+13;Hosp. Mãe De Deus (Rede Suplementar) Porto Alegr (Hmd);RS;48957;cloridrato dexrazoxane 500 mg po - 20;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;04/06/2025
424252;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;7761;cefepima cloridrato 2g fa.;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Materiais de Laboratório e Banco de Sangue;04/06/2025
424252;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;7761;cefepima cloridrato 2g fa.;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Dietas enterais;04/06/2025
424252;9,2741E+13;Hosp. Ernesto Dornelles (Porto Alegre/Rs) (Hed);RS;7761;cefepima cloridrato 2g fa.;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;04/06/2025
424493;6,29329E+13;Inst. Bras. De Controle Do Cancer (Ibcc) - Mooca (Ibcc - Vila M.);SP;86943;zoladex la 10,8mg injetavel (gosserrelina);ASTRAZENECA DO BRASIL LTDA;7,89621E+12;zoladex la 10,8mg;ASTRAZENECA DO BRASIL LTDA;4;Confirmado;;04/06/2025;R$ 611,58;04/06/2025;Filial;18132-Farma Pontual;R$ 2.446,31;Sudeste;Medicamentos;04/06/2025
424346;8,86257E+13;Aesc (Rede Complementar) - Porto Alegre (H. Sta Ana);RS;42194;prometazina 50mg/2ml sol inj*;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;04/06/2025
424346;8,86257E+13;Aesc (Rede Complementar) - Porto Alegre (H. Sta Ana);RS;41678;amicacina 500mg/2ml sol inj;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;04/06/2025
424346;8,86257E+13;Aesc (Rede Complementar) - Porto Alegre (H. Sta Ana);RS;42346;propofol 1% 20ml**;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;04/06/2025
424346;8,86257E+13;Aesc (Rede Complementar) - Porto Alegre (H. Sta Ana);RS;59449;meropenem 1g inj;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;04/06/2025
424346;8,86257E+13;Aesc (Rede Complementar) - Porto Alegre (H. Sta Ana);RS;43636;linezolida 600 mg (2mg/ml) sol inj;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;04/06/2025
424346;8,86257E+13;Aesc (Rede Complementar) - Porto Alegre (H. Sta Ana);RS;41744;cefuroxima 750mg sol inj;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;04/06/2025
424346;8,86257E+13;Aesc (Rede Complementar) - Porto Alegre (H. Sta Ana);RS;59809;clonidina 0,100mg cp;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;04/06/2025
424346;8,86257E+13;Aesc (Rede Complementar) - Porto Alegre (H. Sta Ana);RS;10112;quetiapina 25 mg comp**;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;04/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sul;Medicamentos;04/06/2025
424034;06288135001314;4health - Unimed Três Vales (Utv);MG;2873;dexametasona 4mg comprimido;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Dietas enterais;04/06/2025
424034;06288135001314;4health - Unimed Três Vales (Utv);MG;2873;dexametasona 4mg comprimido;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Medicamentos;04/06/2025
424034;06288135001314;4health - Unimed Três Vales (Utv);MG;371;fosfato dissodico de betametasona 4mg/ml ampola com 1,0ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Dietas enterais;04/06/2025
424034;06288135001314;4health - Unimed Três Vales (Utv);MG;371;fosfato dissodico de betametasona 4mg/ml ampola com 1,0ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Medicamentos;04/06/2025
424034;06288135001314;4health - Unimed Três Vales (Utv);MG;4612;sulfato de amicacina 500mg/2ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Dietas enterais;04/06/2025
424034;06288135001314;4health - Unimed Três Vales (Utv);MG;4612;sulfato de amicacina 500mg/2ml;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Medicamentos;04/06/2025
424034;06288135001314;4health - Unimed Três Vales (Utv);MG;350;glicose hipertonica 50% 20ml ampola;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Dietas enterais;04/06/2025
424034;06288135001314;4health - Unimed Três Vales (Utv);MG;350;glicose hipertonica 50% 20ml ampola;SEM VINCULO;;;;0;Perdido;Produto sem estoque;04/06/2025;R$ 0,00;05/06/2025;FarmaPontual;18132-Farma Pontual;R$ 0,00;Sudeste;Medicamentos;04/06/2025
